,"('Close', 'AAPL')","('Volume', 'AAPL')","('Close', 'MSFT')","('Volume', 'MSFT')","('Close', 'AMD')","('Volume', 'AMD')"
2021-01-14 00:00:00,128.91000366210938,90221800,213.02000427246094,29480800,90.79000091552734,53408200
2021-01-15 00:00:00,127.13999938964844,111598500,212.64999389648438,31746500,88.20999908447266,49340300
2021-01-19 00:00:00,127.83000183105469,90757300,216.44000244140625,30480900,89.44999694824219,45115100
2021-01-20 00:00:00,132.02999877929688,104319500,224.33999633789062,37777300,88.75,35185800
2021-01-21 00:00:00,136.8699951171875,120150900,224.97000122070312,30709400,91.52999877929688,54221900
2021-01-22 00:00:00,139.07000732421875,114459400,225.9499969482422,30172700,92.79000091552734,71294700
2021-01-25 00:00:00,142.9199981689453,157611700,229.52999877929688,33152100,94.12999725341797,55086900
2021-01-26 00:00:00,143.16000366210938,98390600,232.3300018310547,49169600,94.70999908447266,59449100
2021-01-27 00:00:00,142.05999755859375,140843800,232.89999389648438,69870600,88.83999633789062,73341200
2021-01-28 00:00:00,137.08999633789062,142621100,238.92999267578125,49111200,87.5199966430664,47048400
2021-01-29 00:00:00,131.9600067138672,177523800,231.9600067138672,42503100,85.63999938964844,56735800
2021-02-01 00:00:00,134.13999938964844,106239800,239.64999389648438,33314200,87.66000366210938,42359300
2021-02-02 00:00:00,134.99000549316406,83305400,239.50999450683594,25916300,88.86000061035156,33850000
2021-02-03 00:00:00,133.94000244140625,89880900,243.0,27158100,87.88999938964844,32312900
2021-02-04 00:00:00,137.38999938964844,84183100,242.00999450683594,25296100,87.83999633789062,30791600
2021-02-05 00:00:00,136.75999450683594,75693800,242.1999969482422,18054800,87.9000015258789,30268700
2021-02-08 00:00:00,136.91000366210938,71297200,242.47000122070312,22211900,91.47000122070312,47639900
2021-02-09 00:00:00,136.00999450683594,76774200,243.77000427246094,23565000,90.91000366210938,37596400
2021-02-10 00:00:00,135.38999938964844,73046600,242.82000732421875,22186700,92.3499984741211,42441300
2021-02-11 00:00:00,135.1300048828125,64280000,244.49000549316406,15751100,92.66000366210938,35571000
2021-02-12 00:00:00,135.3699951171875,60145100,244.99000549316406,16561100,93.7699966430664,38538400
2021-02-16 00:00:00,133.19000244140625,80576300,243.6999969482422,26728500,91.45999908447266,35105900
2021-02-17 00:00:00,130.83999633789062,97918500,244.1999969482422,21653500,89.94000244140625,32245500
2021-02-18 00:00:00,129.7100067138672,96856700,243.7899932861328,16925600,88.63999938964844,35624900
2021-02-19 00:00:00,129.8699951171875,87668800,240.97000122070312,25262600,89.58000183105469,29548300
2021-02-22 00:00:00,126.0,103916400,234.50999450683594,36446900,85.37000274658203,36930200
2021-02-23 00:00:00,125.86000061035156,158273000,233.27000427246094,30228700,84.73999786376953,49720900
2021-02-24 00:00:00,125.3499984741211,111039900,234.5500030517578,26339700,86.94000244140625,40821200
2021-02-25 00:00:00,120.98999786376953,148199500,228.99000549316406,39542200,82.41999816894531,54625100
2021-02-26 00:00:00,121.26000213623047,164560400,232.3800048828125,37819200,84.51000213623047,48962900
2021-03-01 00:00:00,127.79000091552734,116307900,236.94000244140625,25324000,86.38999938964844,32746200
2021-03-02 00:00:00,125.12000274658203,102260900,233.8699951171875,22812500,84.12999725341797,34828200
2021-03-03 00:00:00,122.05999755859375,112966300,227.55999755859375,34029500,80.86000061035156,43541000
2021-03-04 00:00:00,120.12999725341797,178155000,226.72999572753906,44727800,77.75,60549400
2021-03-05 00:00:00,121.41999816894531,153766600,231.60000610351562,41872800,78.5199966430664,58548900
2021-03-08 00:00:00,116.36000061035156,154376600,227.38999938964844,35267400,73.95999908447266,54563900
2021-03-09 00:00:00,121.08999633789062,129525800,233.77999877929688,33080500,78.52999877929688,45088300
2021-03-10 00:00:00,119.9800033569336,111943300,232.4199981689453,29746800,77.5199966430664,45416600
2021-03-11 00:00:00,121.95999908447266,103026500,237.1300048828125,29907600,81.2300033569336,43583700
2021-03-12 00:00:00,121.02999877929688,88105100,235.75,22653700,81.05000305175781,32938000
2021-03-15 00:00:00,123.98999786376953,92403800,234.80999755859375,26034900,82.5,39086800
2021-03-16 00:00:00,125.56999969482422,115227900,237.7100067138672,28092200,82.75,42971600
2021-03-17 00:00:00,124.76000213623047,111932600,237.0399932861328,29562100,82.62999725341797,43320600
2021-03-18 00:00:00,120.52999877929688,121229700,230.72000122070312,34833000,78.12000274658203,51036500
2021-03-19 00:00:00,119.98999786376953,185549500,230.35000610351562,46430700,79.05999755859375,42283400
2021-03-22 00:00:00,123.38999938964844,111912300,235.99000549316406,30127000,80.30000305175781,39648600
2021-03-23 00:00:00,122.54000091552734,95467100,237.5800018310547,31638400,78.37999725341797,40466600
2021-03-24 00:00:00,120.08999633789062,88530500,235.4600067138672,25620100,76.4800033569336,43753600
2021-03-25 00:00:00,120.58999633789062,98844700,232.33999633789062,34061900,76.22000122070312,44735100
2021-03-26 00:00:00,121.20999908447266,94071200,236.47999572753906,25479900,77.41000366210938,49148700
2021-03-29 00:00:00,121.38999938964844,80819200,235.24000549316406,25227500,77.13999938964844,37144300
2021-03-30 00:00:00,119.9000015258789,85671900,231.85000610351562,24792000,76.0,39169300
2021-03-31 00:00:00,122.1500015258789,118323800,235.77000427246094,43623500,78.5,43659500
2021-04-01 00:00:00,123.0,75089100,242.35000610351562,30338000,81.08999633789062,40182400
2021-04-05 00:00:00,125.9000015258789,88651200,249.07000732421875,36910600,81.43000030517578,32610600
2021-04-06 00:00:00,126.20999908447266,80171300,247.86000061035156,22931900,81.44000244140625,29327900
2021-04-07 00:00:00,127.9000015258789,83466700,249.89999389648438,22719800,82.19999694824219,35590900
2021-04-08 00:00:00,130.36000061035156,88844600,253.25,23625200,83.3499984741211,41925300
2021-04-09 00:00:00,133.0,106686700,255.85000610351562,24326800,82.76000213623047,32759900
2021-04-12 00:00:00,131.24000549316406,91420000,255.91000366210938,27148700,78.58000183105469,62098800
2021-04-13 00:00:00,134.42999267578125,91266500,258.489990234375,23837500,80.19000244140625,37767300
2021-04-14 00:00:00,132.02999877929688,87222800,255.58999633789062,23070900,78.55000305175781,34263800
2021-04-15 00:00:00,134.5,89347100,259.5,25627500,83.01000213623047,68942800
2021-04-16 00:00:00,134.16000366210938,84922400,260.739990234375,24878600,82.1500015258789,47280600
2021-04-19 00:00:00,134.83999633789062,94264200,258.739990234375,23209300,81.11000061035156,39115500
2021-04-20 00:00:00,133.11000061035156,94812300,258.260009765625,19722900,79.2699966430664,34977800
2021-04-21 00:00:00,133.5,68847100,260.5799865722656,24030400,81.61000061035156,35069000
2021-04-22 00:00:00,131.94000244140625,84566500,257.1700134277344,25606200,79.05999755859375,38846100
2021-04-23 00:00:00,134.32000732421875,78657500,261.1499938964844,21462600,82.76000213623047,49194000
2021-04-26 00:00:00,134.72000122070312,66905100,261.54998779296875,19763300,85.41000366210938,57594500
2021-04-27 00:00:00,134.38999938964844,66015800,261.9700012207031,31014200,85.20999908447266,61909900
2021-04-28 00:00:00,133.5800018310547,107760100,254.55999755859375,46903100,84.0199966430664,108920300
2021-04-29 00:00:00,133.47999572753906,151101000,252.50999450683594,40589000,83.91000366210938,51294500
2021-04-30 00:00:00,131.4600067138672,109839500,252.17999267578125,30945100,81.62000274658203,46601900
2021-05-03 00:00:00,132.5399932861328,75135100,251.86000061035156,19626600,78.55000305175781,66323300
2021-05-04 00:00:00,127.8499984741211,137564700,247.7899932861328,32756100,78.61000061035156,59194300
2021-05-05 00:00:00,128.10000610351562,84000900,246.47000122070312,21901300,77.83000183105469,42310200
2021-05-06 00:00:00,129.74000549316406,78128300,249.72999572753906,26491100,77.88999938964844,38661300
2021-05-07 00:00:00,130.2100067138672,78973300,252.4600067138672,27032900,78.80999755859375,36954200
2021-05-10 00:00:00,126.8499984741211,88071200,247.17999267578125,29299900,75.98999786376953,45134500
2021-05-11 00:00:00,125.91000366210938,126142800,246.22999572753906,33641600,76.83000183105469,51008200
2021-05-12 00:00:00,122.7699966430664,112172300,239.0,36684400,74.63999938964844,42531400
2021-05-13 00:00:00,124.97000122070312,105861300,243.02999877929688,29624300,73.08999633789062,48646800
2021-05-14 00:00:00,127.44999694824219,81918000,248.14999389648438,23901100,74.58999633789062,38355800
2021-05-17 00:00:00,126.2699966430664,74244600,245.17999267578125,24970200,74.6500015258789,40779200
2021-05-18 00:00:00,124.8499984741211,63342900,243.0800018310547,20168000,74.44000244140625,31982500
2021-05-19 00:00:00,124.69000244140625,92612000,243.1199951171875,25739800,76.2300033569336,73966200
2021-05-20 00:00:00,127.30999755859375,76857100,246.47999572753906,21800700,78.05999755859375,49135000
2021-05-21 00:00:00,125.43000030517578,79295400,245.1699981689453,21863100,77.16999816894531,40201100
2021-05-24 00:00:00,127.0999984741211,63092900,250.77999877929688,21411500,77.44000244140625,33194300
2021-05-25 00:00:00,126.9000015258789,72009500,251.72000122070312,17704300,77.86000061035156,47353100
2021-05-26 00:00:00,126.8499984741211,56575900,251.49000549316406,17771600,78.33999633789062,30354000
2021-05-27 00:00:00,125.27999877929688,94625600,249.30999755859375,24426200,78.41999816894531,35883200
2021-05-28 00:00:00,124.61000061035156,71311100,249.67999267578125,18270200,80.08000183105469,40952700
2021-06-01 00:00:00,124.27999877929688,67637100,247.39999389648438,23213300,80.80999755859375,43433000
2021-06-02 00:00:00,125.05999755859375,59278900,247.3000030517578,19406700,81.97000122070312,35203200
2021-06-03 00:00:00,123.54000091552734,76229200,245.7100067138672,25307700,80.27999877929688,29812000
2021-06-04 00:00:00,125.88999938964844,75169300,250.7899932861328,25281100,81.58000183105469,26387800
2021-06-07 00:00:00,125.9000015258789,71057600,253.80999755859375,23079200,81.3499984741211,29006800
2021-06-08 00:00:00,126.73999786376953,74403800,252.57000732421875,22455000,80.88999938964844,26956600
2021-06-09 00:00:00,127.12999725341797,56877900,253.58999633789062,17937600,79.95999908447266,28454600
2021-06-10 00:00:00,126.11000061035156,71186400,257.239990234375,24563600,81.55999755859375,28606400
2021-06-11 00:00:00,127.3499984741211,53522400,257.8900146484375,18999700,81.30999755859375,24310900
2021-06-14 00:00:00,130.47999572753906,96906500,259.8900146484375,19150500,81.55000305175781,27830200
2021-06-15 00:00:00,129.63999938964844,62746300,258.3599853515625,18038900,80.47000122070312,26194300
2021-06-16 00:00:00,130.14999389648438,91815000,257.3800048828125,27220000,80.11000061035156,29598300
2021-06-17 00:00:00,131.7899932861328,96721700,260.8999938964844,27565500,84.55999755859375,77822800
2021-06-18 00:00:00,130.4600067138672,108953300,259.42999267578125,37202200,84.6500015258789,58736800
2021-06-21 00:00:00,132.3000030517578,79663300,262.6300048828125,26696100,82.58999633789062,44417100
2021-06-22 00:00:00,133.97999572753906,74783600,265.510009765625,24694100,83.58000183105469,32107700
2021-06-23 00:00:00,133.6999969482422,60214200,265.2699890136719,19518700,83.81999969482422,25992400
2021-06-24 00:00:00,133.41000366210938,68711000,266.69000244140625,21446900,86.0999984741211,42217700
2021-06-25 00:00:00,133.11000061035156,70783700,265.0199890136719,25611100,85.62000274658203,27804500
2021-06-28 00:00:00,134.77999877929688,62111300,268.7200012207031,19590000,87.08000183105469,30262000
2021-06-29 00:00:00,136.3300018310547,64556100,271.3999938964844,19937800,89.5199966430664,46181000
2021-06-30 00:00:00,136.9600067138672,63261400,270.8999938964844,21656500,93.93000030517578,70721500
2021-07-01 00:00:00,137.27000427246094,52485800,271.6000061035156,16725300,93.30999755859375,58059000
2021-07-02 00:00:00,139.9600067138672,78852600,277.6499938964844,26458000,94.69999694824219,51316700
2021-07-06 00:00:00,142.02000427246094,108181800,277.6600036621094,31565600,94.47000122070312,44930100
2021-07-07 00:00:00,144.57000732421875,104911600,279.92999267578125,23260000,90.54000091552734,51498500
2021-07-08 00:00:00,143.24000549316406,105575500,277.4200134277344,24618600,89.73999786376953,45673500
2021-07-09 00:00:00,145.11000061035156,99890800,277.94000244140625,23916700,90.9000015258789,35278400
2021-07-12 00:00:00,144.5,76299700,277.32000732421875,18931700,90.80999755859375,28526600
2021-07-13 00:00:00,145.63999938964844,100827100,280.9800109863281,26120100,90.26000213623047,30367600
2021-07-14 00:00:00,149.14999389648438,127050800,282.510009765625,23113700,89.05000305175781,28108500
2021-07-15 00:00:00,148.47999572753906,106820300,281.0299987792969,22604200,86.93000030517578,38944700
2021-07-16 00:00:00,146.38999938964844,93251400,280.75,26186800,85.88999938964844,35860700
2021-07-19 00:00:00,142.4499969482422,121434600,277.010009765625,32935600,86.58000183105469,39244800
2021-07-20 00:00:00,146.14999389648438,96350000,279.32000732421875,26259700,87.11000061035156,28089000
2021-07-21 00:00:00,145.39999389648438,74993500,281.3999938964844,24364300,89.41000366210938,29469900
2021-07-22 00:00:00,146.8000030517578,77338200,286.1400146484375,23384100,91.20999908447266,33730100
2021-07-23 00:00:00,148.55999755859375,71447400,289.6700134277344,22768100,92.1500015258789,31708900
2021-07-26 00:00:00,148.99000549316406,72434100,289.04998779296875,23176100,91.81999969482422,27668500
2021-07-27 00:00:00,146.77000427246094,104818600,286.5400085449219,33604100,91.02999877929688,69427000
2021-07-28 00:00:00,144.97999572753906,118931200,286.2200012207031,33566900,97.93000030517578,140561000
2021-07-29 00:00:00,145.63999938964844,56699500,286.5,18168300,102.94999694824219,164091800
2021-07-30 00:00:00,145.86000061035156,70440600,284.9100036621094,20944800,106.19000244140625,125632000
2021-08-02 00:00:00,145.52000427246094,62880000,284.82000732421875,16267400,108.62999725341797,115581900
2021-08-03 00:00:00,147.36000061035156,64786600,287.1199951171875,17879000,112.55999755859375,157723100
2021-08-04 00:00:00,146.9499969482422,56368300,286.510009765625,16191300,118.7699966430664,225368700
2021-08-05 00:00:00,147.05999755859375,46397700,289.5199890136719,13900200,112.3499984741211,137860900
2021-08-06 00:00:00,146.13999938964844,54126800,289.4599914550781,16589300,110.11000061035156,143899000
2021-08-09 00:00:00,146.08999633789062,48908700,288.3299865722656,16117600,107.58000183105469,115749900
2021-08-10 00:00:00,145.60000610351562,69023100,286.44000244140625,18616600,106.4800033569336,113012300
2021-08-11 00:00:00,145.86000061035156,48493500,286.95001220703125,13955900,107.68000030517578,91788300
2021-08-12 00:00:00,148.88999938964844,72282600,289.80999755859375,14561300,106.5,60578700
2021-08-13 00:00:00,149.10000610351562,59375000,292.8500061035156,18249000,110.55000305175781,100135700
2021-08-16 00:00:00,151.1199951171875,103296000,294.6000061035156,22507600,107.4800033569336,73325400
2021-08-17 00:00:00,150.19000244140625,92229700,293.0799865722656,20075300,107.55999755859375,74053900
2021-08-18 00:00:00,146.36000061035156,86326000,290.7300109863281,21813000,103.44000244140625,79387900
2021-08-19 00:00:00,146.6999969482422,86960300,296.7699890136719,29850500,103.69999694824219,71117500
2021-08-20 00:00:00,148.19000244140625,60549600,304.3599853515625,40817600,104.6500015258789,55227600
2021-08-23 00:00:00,149.7100067138672,60131800,304.6499938964844,22830200,108.7699966430664,68835300
2021-08-24 00:00:00,149.6199951171875,48606400,302.6199951171875,18175800,107.6500015258789,51239300
2021-08-25 00:00:00,148.36000061035156,58991300,302.010009765625,20006100,108.30000305175781,45485500
2021-08-26 00:00:00,147.5399932861328,48597200,299.0899963378906,17666100,107.2699966430664,51442500
2021-08-27 00:00:00,148.60000610351562,55802400,299.7200012207031,22605700,111.4000015258789,61030000
2021-08-30 00:00:00,153.1199951171875,90956700,303.5899963378906,16348100,111.31999969482422,56130500
2021-08-31 00:00:00,151.8300018310547,86453100,301.8800048828125,26285300,110.72000122070312,49339000
2021-09-01 00:00:00,152.50999450683594,80313700,301.8299865722656,18983800,109.98999786376953,38579600
2021-09-02 00:00:00,153.64999389648438,71115500,301.1499938964844,16285600,109.19999694824219,40090500
2021-09-03 00:00:00,154.3000030517578,57808700,301.1400146484375,14747900,109.91999816894531,42605800
2021-09-07 00:00:00,156.69000244140625,82278300,300.17999267578125,17180400,109.1500015258789,28815200
2021-09-08 00:00:00,155.11000061035156,74420200,300.2099914550781,15046800,106.16999816894531,43067900
2021-09-09 00:00:00,154.07000732421875,57305700,297.25,19927000,106.1500015258789,31857900
2021-09-10 00:00:00,148.97000122070312,140893200,295.7099914550781,19633400,105.19999694824219,32602300
2021-09-13 00:00:00,149.5500030517578,102404300,296.989990234375,23652900,104.80000305175781,37767800
2021-09-14 00:00:00,148.1199951171875,109296300,299.7900085449219,21853400,105.7300033569336,40629500
2021-09-15 00:00:00,149.02999877929688,83281300,304.82000732421875,28356300,105.5999984741211,37998900
2021-09-16 00:00:00,148.7899932861328,68034100,305.2200012207031,19550800,106.22000122070312,38150300
2021-09-17 00:00:00,146.05999755859375,129868800,299.8699951171875,41372500,103.87999725341797,44528300
2021-09-20 00:00:00,142.94000244140625,123478900,294.29998779296875,38278700,101.55000305175781,45228400
2021-09-21 00:00:00,143.42999267578125,75834000,294.79998779296875,22364100,102.81999969482422,35481500
2021-09-22 00:00:00,145.85000610351562,76404300,298.5799865722656,26626300,104.37999725341797,34126300
2021-09-23 00:00:00,146.8300018310547,64838200,299.55999755859375,18604600,106.1500015258789,32816700
2021-09-24 00:00:00,146.9199981689453,53477900,299.3500061035156,14999000,105.80000305175781,26482600
2021-09-27 00:00:00,145.3699951171875,74150700,294.1700134277344,23571700,108.16000366210938,51944300
2021-09-28 00:00:00,141.91000366210938,108972300,283.5199890136719,43186200,101.5199966430664,74469000
2021-09-29 00:00:00,142.8300018310547,74602000,284.0,26353700,100.3499984741211,52224700
2021-09-30 00:00:00,141.5,89056700,281.9200134277344,32343600,102.9000015258789,57636700
2021-10-01 00:00:00,142.64999389648438,94639600,289.1000061035156,30086300,102.44999694824219,41491600
2021-10-04 00:00:00,139.13999938964844,98322000,283.1099853515625,31350700,100.33999633789062,41967100
2021-10-05 00:00:00,141.11000061035156,80861100,288.760009765625,24993000,101.80999755859375,31455200
2021-10-06 00:00:00,142.0,83221100,293.1099853515625,28002600,103.63999938964844,39071700
2021-10-07 00:00:00,143.2899932861328,61732700,294.8500061035156,20430500,106.44999694824219,41543100
2021-10-08 00:00:00,142.89999389648438,58773200,294.8500061035156,17685700,105.05999755859375,30623000
2021-10-11 00:00:00,142.80999755859375,64452200,294.2300109863281,19298600,104.68000030517578,31284400
2021-10-12 00:00:00,141.50999450683594,73035900,292.8800048828125,17974100,105.04000091552734,34039900
2021-10-13 00:00:00,140.91000366210938,78762700,296.30999755859375,23416300,109.16000366210938,55631900
2021-10-14 00:00:00,143.75999450683594,69907100,302.75,27262900,111.98999786376953,46900200
2021-10-15 00:00:00,144.83999633789062,67940300,304.2099914550781,25384800,112.12000274658203,34203000
2021-10-18 00:00:00,146.5500030517578,85589200,307.2900085449219,22729300,116.43000030517578,47537800
2021-10-19 00:00:00,148.75999450683594,76378900,308.2300109863281,17682100,116.33000183105469,39593900
2021-10-20 00:00:00,149.25999450683594,58418800,307.4100036621094,16537100,116.38999938964844,34244800
2021-10-21 00:00:00,149.47999572753906,61421000,310.760009765625,16918100,119.33000183105469,34794900
2021-10-22 00:00:00,148.69000244140625,58883400,309.1600036621094,17449300,119.81999969482422,38992700
2021-10-25 00:00:00,148.63999938964844,50720600,308.1300048828125,17554500,122.36000061035156,47834100
2021-10-26 00:00:00,149.32000732421875,60893400,310.1099853515625,28107300,122.93000030517578,59458900
2021-10-27 00:00:00,148.85000610351562,56094900,323.1700134277344,52588700,122.27999877929688,98245300
2021-10-28 00:00:00,152.57000732421875,100077900,324.3500061035156,26297900,121.16000366210938,58002500
2021-10-29 00:00:00,149.8000030517578,124953200,331.6199951171875,34766000,120.2300033569336,43320100
2021-11-01 00:00:00,148.9600067138672,74588300,329.3699951171875,27073200,125.2300033569336,54559800
2021-11-02 00:00:00,150.02000427246094,69122000,333.1300048828125,26487100,127.62999725341797,53491900
2021-11-03 00:00:00,151.49000549316406,54511500,334.0,21500100,130.52999877929688,59537800
2021-11-04 00:00:00,150.9600067138672,60394600,336.44000244140625,23992200,137.5,84825200
2021-11-05 00:00:00,151.27999877929688,65463900,336.05999755859375,22570100,136.33999633789062,64920600
2021-11-08 00:00:00,150.44000244140625,55020900,336.989990234375,20897000,150.16000366210938,141493800
2021-11-09 00:00:00,150.80999755859375,56787900,335.95001220703125,21307400,148.9199981689453,98442600
2021-11-10 00:00:00,147.9199981689453,65187100,330.79998779296875,25500900,139.8699951171875,82989200
2021-11-11 00:00:00,147.8699951171875,41000000,332.42999267578125,16849800,146.00999450683594,67934800
2021-11-12 00:00:00,149.99000549316406,63804000,336.7200012207031,23831000,147.88999938964844,52162100
2021-11-15 00:00:00,150.0,59222800,336.07000732421875,16723000,146.49000549316406,52271300
2021-11-16 00:00:00,151.0,59256200,339.510009765625,20886800,152.4499969482422,53100800
2021-11-17 00:00:00,153.49000549316406,88807000,339.1199951171875,19053400,151.33999633789062,54527500
2021-11-18 00:00:00,157.8699951171875,137827700,341.2699890136719,22463500,155.02000427246094,60612700
2021-11-19 00:00:00,160.5500030517578,117305600,343.1099853515625,21963400,155.41000366210938,41668900
2021-11-22 00:00:00,161.02000427246094,117467900,339.8299865722656,31031100,152.52000427246094,58674100
2021-11-23 00:00:00,161.41000366210938,96041900,337.67999267578125,30427600,149.9199981689453,62852700
2021-11-24 00:00:00,161.94000244140625,69463600,337.9100036621094,21661300,157.8000030517578,60677100
2021-11-26 00:00:00,156.80999755859375,76959800,329.67999267578125,24217200,154.80999755859375,36245100
2021-11-29 00:00:00,160.24000549316406,88748200,336.6300048828125,28563500,161.91000366210938,57438900
2021-11-30 00:00:00,165.3000030517578,174048100,330.5899963378906,42885600,158.3699951171875,75182500
2021-12-01 00:00:00,164.77000427246094,152052500,330.0799865722656,33337600,149.11000061035156,64039100
2021-12-02 00:00:00,163.75999450683594,136739200,329.489990234375,30766000,150.67999267578125,56161200
2021-12-03 00:00:00,161.83999633789062,118023100,323.010009765625,41779300,144.00999450683594,65910000
2021-12-06 00:00:00,165.32000732421875,107497000,326.19000244140625,30032600,139.05999755859375,66776500
2021-12-07 00:00:00,171.17999267578125,120405400,334.9200134277344,31021900,144.85000610351562,53359400
2021-12-08 00:00:00,175.0800018310547,116998900,334.9700012207031,24761000,145.24000549316406,40977500
2021-12-09 00:00:00,174.55999755859375,108923700,333.1000061035156,22214200,138.10000610351562,53019900
2021-12-10 00:00:00,179.4499969482422,115402700,342.5400085449219,38095700,138.5500030517578,42224300
2021-12-13 00:00:00,175.74000549316406,153237000,339.3999938964844,28899400,133.8000030517578,42174000
2021-12-14 00:00:00,174.3300018310547,139380400,328.3399963378906,44438700,135.60000610351562,50754600
2021-12-15 00:00:00,179.3000030517578,131063300,334.6499938964844,35381100,146.5,72425800
2021-12-16 00:00:00,172.25999450683594,150185800,324.8999938964844,35034800,138.63999938964844,63369600
2021-12-17 00:00:00,171.13999938964844,195432700,323.79998779296875,47750300,137.75,55642100
2021-12-20 00:00:00,169.75,107499100,319.9100036621094,28326500,135.8000030517578,38195400
2021-12-21 00:00:00,172.99000549316406,91185900,327.2900085449219,24740600,144.25,57785200
2021-12-22 00:00:00,175.63999938964844,92135300,333.20001220703125,24831500,143.8800048828125,46923700
2021-12-23 00:00:00,176.27999877929688,68356600,334.69000244140625,19617800,146.13999938964844,48653800
2021-12-27 00:00:00,180.3300018310547,74919600,342.45001220703125,19947000,154.36000061035156,53296400
2021-12-28 00:00:00,179.2899932861328,79144300,341.25,15661500,153.14999389648438,58699100
2021-12-29 00:00:00,179.3800048828125,62348900,341.95001220703125,15042000,148.25999450683594,51300200
2021-12-30 00:00:00,178.1999969482422,59773000,339.32000732421875,15994500,145.14999389648438,44358000
2021-12-31 00:00:00,177.57000732421875,64062300,336.32000732421875,18000800,143.89999389648438,49448100
AAPL_SMA_50,"Date
2020-01-02           NaN
2020-01-03           NaN
2020-01-06           NaN
2020-01-07           NaN
2020-01-08           NaN
                 ...    
2021-12-27    159.597001
2021-12-28    160.286001
2021-12-29    160.942601
2021-12-30    161.531401
2021-12-31    162.097601
Name: (Close, AAPL), Length: 505, dtype: float64","Date
2020-01-02           NaN
2020-01-03           NaN
2020-01-06           NaN
2020-01-07           NaN
2020-01-08           NaN
                 ...    
2021-12-27    93436776.0
2021-12-28    93660856.0
2021-12-29    93196050.0
2021-12-30    92863932.0
2021-12-31    92976802.0
Name: (Volume, AAPL), Length: 505, dtype: float64",,,,
MSFT_SMA_50,,,"Date
2020-01-02         NaN
2020-01-03         NaN
2020-01-06         NaN
2020-01-07         NaN
2020-01-08         NaN
                ...   
2021-12-27    329.2132
2021-12-28    329.9540
2021-12-29    330.6472
2021-12-30    331.2690
2021-12-31    331.8472
Name: (Close, MSFT), Length: 505, dtype: float64","Date
2020-01-02           NaN
2020-01-03           NaN
2020-01-06           NaN
2020-01-07           NaN
2020-01-08           NaN
                 ...    
2021-12-27    26937526.0
2021-12-28    26743060.0
2021-12-29    26589314.0
2021-12-30    26555562.0
2021-12-31    26584836.0
Name: (Volume, MSFT), Length: 505, dtype: float64",,
AMD_SMA_50,,,,,"Date
2020-01-02           NaN
2020-01-03           NaN
2020-01-06           NaN
2020-01-07           NaN
2020-01-08           NaN
                 ...    
2021-12-27    139.236401
2021-12-28    140.057000
2021-12-29    140.693600
2021-12-30    141.270000
2021-12-31    141.820200
Name: (Close, AMD), Length: 505, dtype: float64","Date
2020-01-02           NaN
2020-01-03           NaN
2020-01-06           NaN
2020-01-07           NaN
2020-01-08           NaN
                 ...    
2021-12-27    57630518.0
2021-12-28    58120440.0
2021-12-29    58195688.0
2021-12-30    58290970.0
2021-12-31    58595036.0
Name: (Volume, AMD), Length: 505, dtype: float64"
